
num_trips,average_duration,start_station_id,start_station_name,start_dockcount,end_station_id,end_station_name,end_dockcount,subscribers,customers
3,2301.3333333333335,35,University and Emerson,11,21,Franklin at Maple,15,0,3
3,1247.0,91,Cyril Magnin St at Ellis St,35,48,Embarcadero at Vallejo,15,1,2
3,418.0,65,Townsend at 7th,15,90,5th St at Folsom St,31,3,0
3,2373.0,37,Cowper at University,11,24,Redwood City Public Library,15,1,2
3,693.0,25,Stanford in Redwood City,15,26,Kaiser Hospital,15,2,1
3,1192.0,32,Castro Street and El Camino Real,11,30,Middlefield Light Rail Station,15,0,3
3,4027.0,74,Steuart at Market,23,90,5th St at Folsom St,31,1,2
3,6833.333333333333,8,San Salvador at 1st,15,31,San Antonio Shopping Center,15,0,3
3,1630.0,37,Cowper at University,11,25,Broadway at Main,15,2,1
3,2870.0,21,Franklin at Maple,15,34,Palo Alto Caltrain Station,23,0,3
3,261.3333333333333,22,Redwood City Caltrain Station,25,89,S. Market St at Park Ave,19,3,0
3,1330.0,80,San Jose Government Center,15,10,San Jose City Hall,15,3,0
3,1002.3333333333334,80,San Jose Government Center,15,6,San Pedro Square,15,3,0
3,3592.666666666667,48,Embarcadero at Vallejo,15,91,Cyril Magnin St at Ellis St,35,0,3
3,904.0,80,San Jose Government Center,15,13,St James Park,15,2,1
3,83205.0,2,San Jose Diridon Caltrain Station,27,28,Mountain View Caltrain Station,23,0,3
3,297.3333333333333,89,S. Market St at Park Ave,19,11,MLK Library,19,3,0
3,3666.3333333333335,28,Mountain View Caltrain Station,23,37,Cowper at University,11,0,3
3,11562.0,35,University and Emerson,11,27,Mountain View City Hall,15,0,3
3,1285.6666666666667,71,Powell at Post (Union Square),19,90,5th St at Folsom St,31,1,2
3,512.3333333333334,16,SJSU - San Salvador at 9th,15,89,S. Market St at Park Ave,19,2,1
3,1055.6666666666667,91,Cyril Magnin St at Ellis St,35,60,Embarcadero at Sansome,15,0,3
3,1628.6666666666667,37,Cowper at University,11,25,Stanford in Redwood City,15,1,2
3,3637.333333333333,35,University and Emerson,11,24,Redwood City Public Library,15,0,3
3,10765.333333333334,89,S. Market St at Park Ave,19,3,San Jose Civic Center,15,0,3
3,3188.6666666666665,74,Steuart at Market,23,22,Redwood City Caltrain Station,25,3,0
3,3694.6666666666665,21,Franklin at Maple,15,26,Redwood City Medical Center,15,2,1
3,2605.666666666667,35,University and Emerson,11,22,Redwood City Caltrain Station,25,1,2
3,430.0,90,5th St at Folsom St,31,56,Beale at Market,19,3,0
3,787.6666666666666,89,S. Market St at Park Ave,19,16,SJSU - San Salvador at 9th,15,1,2
3,992.6666666666666,90,5th St at Folsom St,31,50,Harry Bridges Plaza (Ferry Building),23,0,3
3,10271.666666666666,33,Charleston Park/ North Bayshore Area,15,34,Palo Alto Caltrain Station,23,0,3
3,352.3333333333333,90,5th St at Folsom St,31,62,2nd at Folsom,19,2,1
3,3251.3333333333335,29,San Antonio Caltrain Station,23,37,Cowper at University,11,0,3
3,860.6666666666667,56,Beale at Market,19,90,5th St at Folsom St,31,1,2
3,431.0,47,Post at Kearney,19,82,Broadway St at Battery St,15,3,0
3,28750.333333333336,24,Redwood City Public Library,15,25,Broadway at Main,15,2,1
3,309.6666666666667,25,Broadway at Main,15,24,Redwood City Public Library,15,3,0
3,588.3333333333334,83,Mezes,15,24,Redwood City Public Library,15,0,3
3,2500.666666666667,26,Kaiser Hospital,15,24,Redwood City Public Library,15,2,1
3,43369.666666666664,27,Mountain View City Hall,15,80,Santa Clara County Civic Center,15,0,3
3,6740.666666666666,33,Charleston Park/ North Bayshore Area,15,36,California Ave Caltrain Station,15,0,3
3,19348.333333333332,35,University and Emerson,11,70,San Francisco Caltrain (Townsend at 4th),19,0,3
3,1088.6666666666667,11,MLK Library,19,89,S. Market St at Park Ave,19,1,2
2,269.0,83,Mezes,15,23,San Mateo County Center,15,2,0
2,611.5,90,5th St at Folsom St,31,58,San Francisco City Hall,19,2,0
2,15861.5,29,San Antonio Caltrain Station,23,76,Market at 4th,19,0,2
2,5002.5,26,Redwood City Medical Center,15,37,Cowper at University,11,0,2
2,4790.0,88,5th S at E. San Salvador St,19,4,Santa Clara at Almaden,11,0,2
2,922.0,89,S. Market St at Park Ave,19,12,SJSU 4th at San Carlos,19,0,2
2,76833.0,34,Palo Alto Caltrain Station,23,70,San Francisco Caltrain (Townsend at 4th),19,0,2
2,31461.0,29,San Antonio Caltrain Station,23,67,Market at 10th,27,0,2
2,3046.5,34,Palo Alto Caltrain Station,23,27,Mountain View City Hall,15,0,2
2,404.5,89,S. Market St at Park Ave,19,13,St James Park,15,2,0
2,1082.5,25,Broadway at Main,15,83,Mezes Park,15,0,2
2,689.5,91,Cyril Magnin St at Ellis St,35,71,Powell at Post (Union Square),19,1,1
2,3998.5,21,Franklin at Maple,15,37,Cowper at University,11,0,2
2,2980.0,29,San Antonio Caltrain Station,23,25,Stanford in Redwood City,15,0,2
2,1059.0,91,Cyril Magnin St at Ellis St,35,55,Temporary Transbay Terminal (Howard at Beale),23,0,2
2,5807.5,31,San Antonio Shopping Center,15,37,Cowper at University,11,1,1
2,3021.0,37,Cowper at University,11,27,Mountain View City Hall,15,1,1
2,1343.0,80,San Jose Government Center,15,16,SJSU - San Salvador at 9th,15,2,0
2,10544.0,33,Rengstorff Avenue / California Street,15,9,Japantown,15,0,2
2,2004.0,91,Cyril Magnin St at Ellis St,35,66,South Van Ness at Market,19,1,1
2,78068.5,32,Castro Street and El Camino Real,11,2,San Jose Diridon Caltrain Station,27,0,2
2,642.0,88,5th S at E. San Salvador St,19,6,San Pedro Square,15,2,0
2,134.0,89,S. Market St at Park Ave,19,5,Adobe on Almaden,19,2,0
2,1049.0,6,San Pedro Square,15,80,San Jose Government Center,15,2,0
2,10918.0,11,MLK Library,19,88,5th S at E. San Salvador St,19,0,2
2,3339.0,37,Cowper at University,11,33,Charleston Park/ North Bayshore Area,15,0,2
2,3944.5,91,Cyril Magnin St at Ellis St,35,68,Yerba Buena Center of the Arts (3rd @ Howard),19,0,2
2,433.5,83,Mezes Park,15,25,Broadway at Main,15,1,1
2,2531.5,37,Cowper at University,11,21,Franklin at Maple,15,0,2
2,883.0,59,Golden Gate at Polk,23,91,Cyril Magnin St at Ellis St,35,0,2
2,2620.5,22,Redwood City Caltrain Station,25,37,Cowper at University,11,1,1
2,179212.5,32,Castro Street and El Camino Real,11,63,Howard at 2nd,19,0,2
2,1934.0,31,San Antonio Shopping Center,15,30,Evelyn Park and Ride,15,2,0
2,2729.0,66,South Van Ness at Market,19,90,5th St at Folsom St,31,1,1
2,2024.0,90,5th St at Folsom St,31,90,5th St at Folsom St,31,0,2
2,197.5,71,Powell at Post (Union Square),19,91,Cyril Magnin St at Ellis St,35,1,1
2,626.5,88,5th S at E. San Salvador St,19,2,San Jose Diridon Caltrain Station,27,2,0
2,38320.5,34,Palo Alto Caltrain Station,23,32,Castro Street and El Camino Real,11,0,2
2,7452.5,37,Cowper at University,11,30,Evelyn Park and Ride,15,0,2
2,488.0,90,5th St at Folsom St,31,67,Market at 10th,27,2,0
2,255.0,88,5th S at E. San Salvador St,19,89,S. Market St at Park Ave,19,2,0
2,636.0,91,Cyril Magnin St at Ellis St,35,74,Steuart at Market,23,1,1
2,10858.0,91,Cyril Magnin St at Ellis St,35,72,Civic Center BART (7th at Market),23,0,2
2,1071.5,50,Harry Bridges Plaza (Ferry Building),23,91,Cyril Magnin St at Ellis St,35,1,1
2,624.5,91,Cyril Magnin St at Ellis St,35,69,San Francisco Caltrain 2 (330 Townsend),23,2,0
2,20865.5,91,Cyril Magnin St at Ellis St,35,76,Market at 4th,19,1,1
2,3397.5,25,Stanford in Redwood City,15,21,Franklin at Maple,15,1,1
2,1918.5,35,University and Emerson,11,23,San Mateo County Center,15,0,2
2,381.5,26,Kaiser Hospital,15,88,5th S at E. San Salvador St,19,2,0
2,1247.5,7,Paseo de San Antonio,15,80,San Jose Government Center,15,2,0
2,3483.0,26,Redwood City Medical Center,15,25,Stanford in Redwood City,15,1,1
2,744.0,54,Embarcadero at Bryant,15,90,5th St at Folsom St,31,2,0
2,2517.5,83,Mezes Park,15,34,Palo Alto Caltrain Station,23,0,2
2,101207.5,28,Mountain View Caltrain Station,23,2,San Jose Diridon Caltrain Station,27,0,2
2,2191.0,34,Palo Alto Caltrain Station,23,21,Franklin at Maple,15,0,2
2,3105.5,24,Redwood City Public Library,15,35,University and Emerson,11,0,2
2,4433.5,27,Mountain View City Hall,15,35,University and Emerson,11,0,2
2,1382.0,50,Harry Bridges Plaza (Ferry Building),23,90,5th St at Folsom St,31,0,2
2,7428.5,23,San Mateo County Center,15,37,Cowper at University,11,2,0
2,1975.0,24,Redwood City Public Library,15,34,Palo Alto Caltrain Station,23,0,2
2,473.5,67,Market at 10th,27,90,5th St at Folsom St,31,2,0
2,232.0,68,Yerba Buena Center of the Arts (3rd @ Howard),19,90,5th St at Folsom St,31,1,1
2,329.5,13,St James Park,15,89,S. Market St at Park Ave,19,2,0
2,788.0,65,Townsend at 7th,15,91,Cyril Magnin St at Ellis St,35,0,2
2,246.5,90,5th St at Folsom St,31,68,Yerba Buena Center of the Arts (3rd @ Howard),19,1,1
2,1223.5,23,San Mateo County Center,15,83,Mezes,15,1,1
2,1511.0,90,5th St at Folsom St,31,48,Embarcadero at Vallejo,15,0,2
2,956.5,83,Mezes,15,25,Stanford in Redwood City,15,2,0
2,650.5,45,Commercial at Montgomery,15,91,Cyril Magnin St at Ellis St,35,1,1
2,1261.5,25,Stanford in Redwood City,15,26,Redwood City Medical Center,15,1,1
2,19059.5,69,San Francisco Caltrain 2 (330 Townsend),23,35,University and Emerson,11,0,2
2,77725.5,9,Japantown,15,37,Cowper at University,11,0,2
2,18484.0,11,MLK Library,19,28,Mountain View Caltrain Station,23,0,2
2,794.5,90,5th St at Folsom St,31,73,Grant Avenue at Columbus Avenue,19,2,0
2,434.0,77,Market at Sansome,27,90,5th St at Folsom St,31,2,0
2,1606.5,91,Cyril Magnin St at Ellis St,35,47,Post at Kearny,19,0,2
1,5041.0,28,Mountain View Caltrain Station,23,80,Santa Clara County Civic Center,15,0,1
1,4517.0,38,Park at Olive,15,30,Evelyn Park and Ride,15,0,1
1,6067.0,28,Mountain View Caltrain Station,23,9,Japantown,15,0,1
1,671.0,2,San Jose Diridon Caltrain Station,27,88,5th S at E. San Salvador St,19,1,0
1,7145.0,7,Paseo de San Antonio,15,70,San Francisco Caltrain (Townsend at 4th),19,1,0
1,25953.0,28,Mountain View Caltrain Station,23,13,St James Park,15,0,1
1,281.0,8,San Salvador at 1st,15,89,S. Market St at Park Ave,19,1,0
1,20491.0,66,South Van Ness at Market,19,34,Palo Alto Caltrain Station,23,1,0
1,84633.0,5,Adobe on Almaden,19,33,Rengstorff Avenue / California Street,15,0,1
1,686.0,9,Japantown,15,88,5th St at E. San Salvador St,19,0,1
1,299.0,90,5th St at Folsom St,31,63,Howard at 2nd,19,1,0
1,7012.0,26,Kaiser Hospital,15,25,Stanford in Redwood City,15,0,1
1,345.0,63,Howard at 2nd,19,90,5th St at Folsom St,31,1,0
1,13285.0,31,San Antonio Shopping Center,15,2,San Jose Diridon Caltrain Station,27,0,1
1,6162.0,39,Powell Street BART,19,31,San Antonio Shopping Center,15,1,0
1,441.0,90,5th St at Folsom St,31,46,Washington at Kearny,15,1,0
1,9517.0,83,Mezes,15,33,Charleston Park/ North Bayshore Area,15,0,1
1,877.0,88,5th S at E. San Salvador St,19,10,San Jose City Hall,15,0,1
1,54178.0,27,Mountain View City Hall,15,13,St James Park,15,0,1
1,2300.0,83,Mezes Park,15,36,California Ave Caltrain Station,15,1,0
1,870.0,51,Embarcadero at Folsom,19,91,Cyril Magnin St at Ellis St,35,0,1
1,2525.0,61,2nd at Townsend,27,22,Redwood City Caltrain Station,25,1,0
1,488.0,82,Broadway St at Battery St,15,47,Post at Kearney,19,1,0
1,29283.0,56,Beale at Market,19,3,San Jose Civic Center,15,1,0
1,6298.0,28,Mountain View Caltrain Station,23,70,San Francisco Caltrain (Townsend at 4th),19,0,1
1,499.0,91,Cyril Magnin St at Ellis St,35,64,2nd at South Park,15,1,0
1,3161.0,89,S. Market St at Park Ave,19,84,Ryland Park,15,0,1
1,330.0,90,5th St at Folsom St,31,64,2nd at South Park,15,1,0
1,1209.0,76,Market at 4th,19,91,Cyril Magnin St at Ellis St,35,0,1
1,1967.0,30,Middlefield Light Rail Station,15,29,San Antonio Caltrain Station,23,0,1
1,7131.0,31,San Antonio Shopping Center,15,70,San Francisco Caltrain (Townsend at 4th),19,0,1
1,3188.0,29,San Antonio Caltrain Station,23,30,Middlefield Light Rail Station,15,0,1
1,539.0,91,Cyril Magnin St at Ellis St,35,41,Clay at Battery,15,1,0
1,1342.0,80,San Jose Government Center,15,7,Paseo de San Antonio,15,1,0
1,20586.0,56,Beale at Market,19,83,Mezes Park,15,0,1
1,69840.0,24,Redwood City Public Library,15,32,Castro Street and El Camino Real,11,0,1
1,169308.0,80,Santa Clara County Civic Center,15,36,California Ave Caltrain Station,15,0,1
1,1860.0,23,San Mateo County Center,15,38,Park at Olive,15,1,0
1,236.0,22,Redwood City Caltrain Station,25,72,Civic Center BART (7th at Market),23,1,0
1,578.0,89,S. Market St at Park Ave,19,25,Stanford in Redwood City,15,1,0
1,1021.0,26,Kaiser Hospital,15,83,Mezes,15,1,0
1,17662.0,70,San Francisco Caltrain (Townsend at 4th),19,2,San Jose Diridon Caltrain Station,27,0,1
1,251.0,3,San Jose Civic Center,15,88,5th S at E. San Salvador St,19,1,0
1,2688.0,33,Charleston Park/ North Bayshore Area,15,37,Cowper at University,11,0,1
1,229914.0,26,Redwood City Medical Center,15,16,SJSU - San Salvador at 9th,15,1,0
1,556.0,82,Broadway St at Battery St,15,46,Washington at Kearney,15,1,0
1,28712.0,29,San Antonio Caltrain Station,23,8,San Salvador at 1st,15,0,1
1,1579.0,36,California Ave Caltrain Station,15,32,Castro Street and El Camino Real,11,0,1
1,11288.0,62,2nd at Folsom,19,10,San Jose City Hall,15,0,1
1,214.0,88,5th S at E. San Salvador St,19,7,Paseo de San Antonio,15,1,0
1,5640.0,65,Townsend at 7th,15,2,San Jose Diridon Caltrain Station,27,1,0
1,2457.0,22,Redwood City Caltrain Station,25,36,California Ave Caltrain Station,15,1,0
1,313.0,7,Paseo de San Antonio,15,89,S. Market St at Park Ave,19,1,0
1,7530.0,32,Castro Street and El Camino Real,11,37,Cowper at University,11,0,1
1,12088.0,3,San Jose Civic Center,15,72,Civic Center BART (7th at Market),23,0,1
1,4574.0,21,Sequoia Hospital,15,24,Redwood City Public Library,15,0,1
1,41312.0,4,Santa Clara at Almaden,11,70,San Francisco Caltrain (Townsend at 4th),19,0,1
1,15231.0,67,Market at 10th,27,8,San Salvador at 1st,15,0,1
1,1350.0,11,MLK Library,19,80,San Jose Government Center,15,1,0
1,915.0,80,San Jose Government Center,15,5,Adobe on Almaden,19,0,1
1,5327.0,27,Mountain View City Hall,15,57,5th at Howard,15,1,0
1,867.0,88,5th S at E. San Salvador St,19,9,Japantown,15,1,0
1,1006.0,83,Mezes,15,21,Sequoia Hospital,15,1,0
1,710.0,49,Spear at Folsom,19,91,Cyril Magnin St at Ellis St,35,1,0
1,12893.0,2,San Jose Diridon Caltrain Station,27,33,Rengstorff Avenue / California Street,15,0,1
1,16744.0,22,Redwood City Caltrain Station,25,28,Mountain View Caltrain Station,23,0,1
1,784.0,90,5th St at Folsom St,31,42,Davis at Jackson,15,1,0
1,56649.0,31,San Antonio Shopping Center,15,72,Civic Center BART (7th at Market),23,0,1
1,338.0,91,Cyril Magnin St at Ellis St,35,45,Commercial at Montgomery,15,1,0
1,557.0,12,SJSU 4th at San Carlos,19,89,S. Market St at Park Ave,19,1,0
1,9493.0,29,San Antonio Caltrain Station,23,21,Franklin at Maple,15,0,1
1,1492.0,80,San Jose Government Center,15,14,Arena Green / SAP Center,19,0,1
1,704.0,88,5th St at E. San Salvador St,19,2,San Jose Diridon Caltrain Station,27,1,0
1,56583.0,36,California Ave Caltrain Station,15,56,Beale at Market,19,1,0
1,303.0,72,Civic Center BART (7th at Market),23,91,Cyril Magnin St at Ellis St,35,1,0
1,852.0,90,5th St at Folsom St,31,45,Commercial at Montgomery,15,1,0
1,766.0,74,Steuart at Market,23,91,Cyril Magnin St at Ellis St,35,0,1
1,20620.0,22,Redwood City Caltrain Station,25,82,Broadway St at Battery St,15,1,0
1,1007.0,12,SJSU 4th at San Carlos,19,80,San Jose Government Center,15,1,0
1,4048.0,34,Palo Alto Caltrain Station,23,30,Evelyn Park and Ride,15,0,1
1,7798.0,7,Paseo de San Antonio,15,76,Market at 4th,19,0,1
1,80183.0,58,San Francisco City Hall,19,10,San Jose City Hall,15,0,1
1,215.0,89,S. Market St at Park Ave,19,88,5th S at E. San Salvador St,19,1,0
1,6598.0,36,California Ave Caltrain Station,15,77,Market at Sansome,27,0,1
1,18112.0,39,Powell Street BART,19,35,University and Emerson,11,0,1
1,1055.0,83,Mezes,15,26,Kaiser Hospital,15,1,0
1,5453.0,30,Middlefield Light Rail Station,15,38,Park at Olive,15,0,1
1,3796.0,38,Park at Olive,15,33,Charleston Park/ North Bayshore Area,15,0,1
1,735.0,55,Temporary Transbay Terminal (Howard at Beale),23,91,Cyril Magnin St at Ellis St,35,0,1
1,75844.0,2,San Jose Diridon Caltrain Station,27,37,Cowper at University,11,1,0
1,225.0,89,S. Market St at Park Ave,19,8,San Salvador at 1st,15,1,0
1,3347.0,25,Broadway at Main,15,36,California Ave Caltrain Station,15,0,1
1,3967.0,50,Harry Bridges Plaza (Ferry Building),23,22,Redwood City Caltrain Station,25,1,0
1,4148.0,57,5th at Howard,15,22,Redwood City Caltrain Station,25,1,0
1,1645.0,32,Castro Street and El Camino Real,11,36,California Ave Caltrain Station,15,0,1
1,5394.0,9,Japantown,15,30,Middlefield Light Rail Station,15,0,1
1,29942.0,11,MLK Library,19,76,Market at 4th,19,0,1
1,587.0,21,Sequoia Hospital,15,83,Mezes,15,1,0
1,1868.0,89,S. Market St at Park Ave,19,34,Palo Alto Caltrain Station,23,0,1
1,15125.0,33,Charleston Park/ North Bayshore Area,15,2,San Jose Diridon Caltrain Station,27,0,1
1,15940.0,38,Park at Olive,15,70,San Francisco Caltrain (Townsend at 4th),19,0,1
1,142.0,8,San Salvador at 1st,15,88,5th S at E. San Salvador St,19,1,0
1,2666.0,34,Palo Alto Caltrain Station,23,23,San Mateo County Center,15,0,1
1,1575.0,90,5th St at Folsom St,31,60,Embarcadero at Sansome,15,1,0
1,190.0,47,Post at Kearny,19,91,Cyril Magnin St at Ellis St,35,1,0
1,81.0,91,Cyril Magnin St at Ellis St,35,39,Powell Street BART,19,1,0
1,405.0,4,Santa Clara at Almaden,11,89,S. Market St at Park Ave,19,0,1
1,359.0,68,Yerba Buena Center of the Arts (3rd @ Howard),19,91,Cyril Magnin St at Ellis St,35,0,1
1,975.0,61,2nd at Townsend,27,91,Cyril Magnin St at Ellis St,35,1,0
1,489.0,90,5th St at Folsom St,31,77,Market at Sansome,27,0,1
1,4759.0,35,University and Emerson,11,30,Evelyn Park and Ride,15,0,1
1,4068.0,22,Redwood City Caltrain Station,25,29,San Antonio Caltrain Station,23,0,1
1,23661.0,76,Market at 4th,19,25,Stanford in Redwood City,15,0,1
1,2946.0,37,Cowper at University,11,31,San Antonio Shopping Center,15,1,0
1,1722.0,30,Middlefield Light Rail Station,15,32,Castro Street and El Camino Real,11,1,0
1,5682.0,11,MLK Library,19,70,San Francisco Caltrain (Townsend at 4th),19,1,0
1,4072.0,36,California Ave Caltrain Station,15,30,Evelyn Park and Ride,15,1,0
1,549.0,62,2nd at Folsom,19,91,Cyril Magnin St at Ellis St,35,1,0
1,439.0,66,South Van Ness at Market,19,91,Cyril Magnin St at Ellis St,35,0,1
1,3206.0,23,San Mateo County Center,15,35,University and Emerson,11,0,1
1,3237.0,45,Commercial at Montgomery,15,22,Redwood City Caltrain Station,25,0,1
1,12119.0,29,San Antonio Caltrain Station,23,22,Redwood City Caltrain Station,25,0,1
1,213.0,10,San Jose City Hall,15,88,5th S at E. San Salvador St,19,1,0
1,66748.0,76,Market at 4th,19,7,Paseo de San Antonio,15,0,1
1,27409.0,30,Evelyn Park and Ride,15,14,Arena Green / SAP Center,19,0,1
1,28226.0,70,San Francisco Caltrain (Townsend at 4th),19,29,San Antonio Caltrain Station,23,0,1
1,580.0,90,5th St at Folsom St,31,82,Broadway St at Battery St,15,1,0
1,1388.0,16,SJSU - San Salvador at 9th,15,80,San Jose Government Center,15,1,0
1,506.0,55,Temporary Transbay Terminal (Howard at Beale),23,90,5th St at Folsom St,31,1,0
1,150.0,88,5th S at E. San Salvador St,19,16,SJSU - San Salvador at 9th,15,1,0
